text,label
"@Schockadin @Schnubb36 @3rd_stone_f_sun @oadiakosmos @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Niemals, dass wäre Blasphemie! :D",0
Islamisten und IS versuchen uns den Atem zu rauben und wollen uns einsperren hinter Beton-Absperrungen.,0
"Als FDJ Funktionärin weiss sie doch,wie das geht.",1
Wer finanziert eigentlich das Zentrum für politische Schönheit?,0
@MiataMuc Heiraten Du und onyx bald???,0
"@MariaKlSchmeink @gruenenrw Danke, Du Arme. Kann ich gut nachfühlen, ich lag die ganze Woche flach und bin noch immer nicht fit. Kurier Dich gut aus! 💖",0
"@hzulla @MariamLau1 Zwei der drei Punkte haben nichts mit dem Gesetz zu tun. (Ich glaube außerdem, dass sie nicht stimmen.)",0
"@ThomasMichael71 @StapelChipsYT @ichbinmuckmuck @tonino85 Ja, Euch baggern ja nicht mal Frauen an 😁",0
@gnurpsnewoel Es gibt noch viel zu tun! #teamliebe,0
"@flyingtomoon @mortimer_niels @deinTherapeut Wo ist da hier ne Diskussion? Du verteidigst, ich lehne ab.",0
"@hakijaavdic Was haben Sie gegen den Besuch einer KZ-Gedenkstätte? Warum verrate ich Ihrer Meinung nach meine Werte, wenn ich das verlange?",0
@shlomosapiens Die Umfrage ist von Forsa. Also im wesentlichen wertlos.,1
@AynRandism @AliCologne @AkifPirincci In #Deutschland geben sich atheistische Flüchtlinge aus muslimischen Ländern meist nicht zu erkennen. Zurecht fürchten sie Gewalt durch intolerante Strenggläubige durch ihre Landsleute oder Ausgrenzung aus ihren Familien. |LBR| Wir bieten anonyme Hilfe und eine politische Stimme.,0
"@handelsblatt @sigmargabriel @gaborsteingart Lieber von einem Scheinheiligen Heuchler als Nazi oder Pack tituliert werden, als diese SCHMAROTZER der abgefuckten SPD zu wählen.",1
"@NPDWittenberg |LBR| Raus mit den ganzen Asylbetrügern! Nur wer kann, will das wirklich durchsetzen?",1
"Freiheit und Vielfalt sind immer dann gewährleistet, wenn alle Frau_innen Kopftuch tragen und jeder dieselbe linke Meinung hat.",1
"@Wahr_Sager Wie konnte so einer nur in der Regierung sein. Wer gegen sein volk hetzt, sofort entlassen!!!",0
@neythomas @stefanolix @bombasstard @AlDavoodi @Tom174_ @Piratenlily @Claudia_Mertes Studiengebühren für alle angehenden Geistes- und Sozialwissenschaftler. Alleinige öffentliche Förderung von Naturwissenschaften.,0
"@Hoecke_Bjoern @mundaufmachen |LBR| Was hat die AfD, um Himmel Willen,nur gegen die NPD?Sie sind schon lange Vorreiter aller Nationalen Partein.",0
@oho_josef Dann geh nicht mit ihnen ins Bett.,0
"@PaulPanter16 @pinselpoetin Ich wäre sehr erstaunt, wenn er Hirn hätte",1
"@SteinbachErika Man sollte grundsätzlich nur Schweinefleisch an das Migrantenpack ausgeben. Sollten diese das zurückweisen, könnten sie ja in den zahlreichen Kanalisationen Ratten fangen und verzehren.",1
In den letzten Tagen hat sich fast unbemerkt der 200. Follower bei @ebhhFluechtHilf eingefunden. Herzlich willkommen und vielen Dank!,0
"Es wird Zeit,das man aggressiv gegen die amerikanische Ostküste Stellung bezieht!",0
"TBB fordert d NSU-Ausschusses auf,durch einen Beschluss Heiko Maas aufzufordern,Generalbundesanwaltschaft anzuweisen d Verfahren auszuweiten",0
Merkel und ihre devoten Schleimer und Kriecher haben es geschafft!Ein Sklavenstaat!,1
"@FraukePetry Die Islamisierung läuft,hier in Deutschland !!!",1
"@Sakoelabo @Padit1337 @SawsanChebli Ich arbeite in einem Beruf, wo ich tatsächlich arbeiten muss und nicht das Steuergeld anderer Leute verschwende.",1
"Gleich zum Frankfurter Bürgergespräch der FAZ in der Oper: ""Auf uns hört ja niemand"" mit Meinungsforscher M. Güllner und J. Wissler (Linke)",0
"@KonseqLiberal Hast auch sonen Bauch, wa?",0
"Irgendwie bringen Neujahrsvorsätze bei mir nichts. Wichtig ist, glaube ich, einen Kompass zu haben. Dann wird’s schon.",0
"Merkel und Gauck, ein ideales Paar! Sklaven der Ostküste!",1
@christian_neef Unser Wahlprogramm wird in keiner Weise relativiert oder abgeändert. Wir erkennen Annektion der Krim nicht an und stehen zu den Sanktionen.,0
@zeitrafferin @alvar_f Was bist Du denn für ne Göre?,1
@DeutschPI |LBR| Merkel muß weg. Nach Israel am Besten.,0
@MartinaRenner @Linksfraktion Ich gedenke der Opfer der sogenannten 'Flüchtlinge',1
#Lindner steckt heute Abend schon seinen Kopf in den Arsch von #Merkel widerlich #FDP,1
So langsam verstehe ich: Jeder wurde schon einmal sexuell belästigt und missbraucht. Hab's kapiert. |LBR| Können wir jetzt das Thema wechseln?,0
@jusos @MartinSchulz Näch meiner Erfahrung tritt die abgefuckte SPD die Menschenwürde mit Füßen - siehe das abartige Auswärtigen Amt und seine Schergen !!!,1
@c_lindner sagt das es für Deutschland ein schwarzer Tag ist! Ja aber nur weil er sich gerade auf Phönix wieder in die Kameras drängt!@fdp,0
Ich wünsche Ihnen einen schöneren Tag als mit der @Bahn. Frustrierte Mitarbeiter sind der Tod jedes Unternehemens wie der #Bahn,0
Merkel kann ja zu den Grünen wechseln. Da gehört sie auch hin.,0
Wir brauchen ein deutsches FoxNews @jurgenelsasser @David_Bendels @Dieter_Stein @RogerKoeppel,0
"Präses Schwaetzer: „Die Welt ist so, dass sie in ihrer Frage nach Gott ganz anders ist, als noch vor 20 Jahren.“ Beschlussvorschlag zum Schwerpunktthema wird diskutiert. #ekdsynode",0
"Wir leben in Zeiten, in denen sich die eigentlichen Aggressoren zu Opfern stilisieren und ihre Angriffe als Verteidigung verkaufen. #NoAfD #AfD",0
Die Haftverschonung von @mesale_tolu freut mich sehr. Endlich kann sie mit ihrem Sohn fern von Gefängnismauern spielen. Es gilt jetzt weiter Druck zu machen: Freiheit für Deniz Yücel und alle anderen politischen Gefangenen. #FreeDeniz #FreeThemAll,0
"Liebe Freunde,euch allen ein frohes Osterfest!",0
@HolmHw @krippmarie @donrikus72 |LBR| Genau . viel mehr Meinungsdiktatur und Selbstherrlichkeit der Regierung gegen das Volk.,1
"@rspctfl @Innenwelttramp @ergroovt @ThomasMichael71 @houelle_beck @ksemann2 @DrKassandraPari Und das sagt alles über Dich aus, was es wert ist, zu wissen.",1
"@StapelChipsYT @MiataMuc Nee, man sollte natürlich auch noch großartig sein 😀",0
@EstherSchapira Zur Info: In dem Fall geht es um den FSV Frankfurt.,0
@wintermohn @Jim_Beau_27 @ZDFheute Reicht Merkel nicht? Oder ist die auch ein Mann?,1
@BjoernHoecke ihr habt NRW in der Karte vergessen. NRW ist auch bereits blau!,0
@rspctfl @Innenwelttramp @ThomasMichael71 @houelle_beck @ergroovt @ksemann2 @DrKassandraPari Warum trägst Du ein Kopftuch?,0
@ZeichenTaten @mountainman1977 @ThomasMichael71 Handel ist Win-Win |LBR| Sonst käme er nicht zustande.,0
"@Ceetzie Du bist der Wahnsinn !!! habe dich eben erst gefunden ,weil ich es so richtig gebraucht habe !!!! Ein Traum von einer Frau!!!",0
"Allen ein friedliches &amp; glückliches 2017! Kämpfen wir gemeinsam im neuen Jahr für eine politische Wende, Gerechtigkeit &amp; soziale Sicherheit!",0
"#Fakt: Über 80% der Menschen, die aus dem #Südsudan fliehen, sind Frauen und Kinder.",0
wen interessiert dieser dumme Türke gibt es nichts wichtigeres aus NRW zu berichten @aktuelleStunde #WDR,1
@sentenza66 DIESES GESAMTE GESOCKSE MIT IHREM CLAN MUSS INNERHALB EINES TAGES RAUS AUS DEUTSCHLAND!,1
"@WilliPtz @ZDFheute Von mir aus kann der im türkischen Knast verrecken. Solange es Deutsche Botschaften wie die in Manila gibt, gibt es auch Menschenverachtung",1
"@viertelnachvier Für RIAS als Monitoringstelle und Meldenetzwerk steht die Unterstützung und die Perspektive der Betroffenen antisemitischer Vorfälle im Vordergrund. Informationen zu den ""Täter_innen"" veröffentlichen wir in diesem Sinne nur dann, wenn es dem Verständnis des Vorfalls dient.",0
"Das vornehmste Studium in der Theologie ist, dass man Christus recht erkennen lerne. Martin Luther",0
@Kirchenprofil 340.000 im Jahr 2016 leider. :-( Siehe Link zur Pressemitteilung im Text zur Grafik.,0
Ich persönlich finde #Jerusalem ja doof - der Mief der Religionen raubt der Stadt die Attraktivität. |LBR| Aber selbstverständlich ist es die Hauptstadt Israels. |LBR| Und Palästina interessiert keinen.,1
"@RdigerBrandt @spdde Ich folgere daraus, dass die AfD das Dagegensein und die Feigheit vor dem Volk nicht zum neuen parteipolitischen Standardmodus machen und die Regierbarkeit unseres Landes schwächen darf. Also jetzt #GroKo.",0
"@k3vk4 @EvaDahlmann @ropietsch @DerSPIEGEL Es geht bequem, anonym und schnell. 2 Klicks, Sie müssen keine Daten und nichts eingeben.",0
"@Beatrix_vStorch stimmt selbst ""SPD-Kinderexperte"" Edathy hat sich nur für die Jungs interessiert.",1
"Ich hoffe,das die Rache so brutal sein wird,das Europa endlich keine Rücksicht mehr nimmt.",1
@Kittypunk7 @SimonTelemann Das könnte auch eine Feile sein. :),0
"@dieterjosef @stefanolix Ich kann mich nicht erinnern, dass MLK jemanden ermordet hat um seine Ziele durchzusetzen.",0
@MiataMuc Ich sehe Deine Antworten an andere und Deine Retweets nicht mehr 😞,0
"@SteinbachErika Frau Merkel hat ein Krebsgeschwür nach Deutschland gebracht,es wird sich schlimmer ausbreiten als die Pest.Wir sind den Untergang geweiht.😠😠😠",1
"@cgasch1 @maybritillner @KuehniKev So ist es, für mich ist Kühnert einer der Schulz und Nahles Knüppel zwischen den Beine wirft um sein eigenes Ego trotzig durchzusetzen.",0
@buerger18 @connect17de @Junge_Union @CDU Ich scheisse auf die GroKo !!!,1
"@davidbest95 @Tom174_ @hamed_samad Abdel-Samad hat seinen Weg, ich meinen. Ich sehe ebensowenig Grund dafür, jemanden Respekt entgegen zu bringen, der sich ""Moslem"" nennt,",0
Jedenfalls hat sie 'nen Plan #Tatort,0
"Ich fürchte, in Berlin wird es bald einen Platz zum Gedenken an die Opfer des Sexismus geben. |LBR| Und er wird Sawsan-Chebli-Platz heißen.",1
"#Bildung kann helfen, Kinderhochzeiten und die Sterberate von #Kindern zu verringern und die #Gesundheit von Kindern zu verbessern.",0
"Das wird man sehen - im Artikel steht dazu: ""Aber homosexuelle Paare in diesen Staaten haben jetzt ein rechtliches Instrument, um ihre Rechte bei der internationalen juristischen Instanz einzufordern."" Costa Rica das z.B. möchte das schnell umsetzen",0
"Und anstelle sofort abzureisen,jammert dieser armselige Gauck auch noch mit den Griechen.",1
#Straeter ist einfach nur noch Strunz langweilig,1
"Ich habe gestern auf meiner Facebook Fanseite nichts weiter geteilt als die Rede von Martin Sichert über den Familiennachzug. |LBR| Das alles von einem Profil einer Freundin, dessen Profil vollständig Privat war. |LBR| Meine Seite und ihr damit vernetztes Profil wurden deaktiviert.",0
@herr_unbekannnt @gamergateblogde Ja. Ich debattiere das jetzt nicht weiter. Ist mir nicht so wichtig ☺,0
"Es mutet schon seltsam an, dass #CDU #CSU #SPD &amp; #FDP, die weiter Lohndrückerei, Armutslöhne und Leiharbeit in Deutschland fördern, sich erneut die Diäten erhöht haben. Ich jedenfalls stimmte gestern gegen die von Großer Koalition plus FDP beantragte Diätensteigerung!",0
Verdammt die Olle Merkel tritt wieder an !!!,1
@waldruhe @Mischa0815 @InfoLeonhardt @Tatort |LBR| Wie sagte Axel Stoll zum FS : Elekrojude.,1
"@Angie_Merkel ...Na endlich wach ,Frau Bundeskanzlerin,? Der Präsident von Amerika,Mr.Obama Macht sich mehr sorgen um München als sie !!!",0
"Liebe Freunde,nach langer Zeit wir da!",0
"Neue Projekte in der Flüchtlingsarbeit im @ErzbistumHH: |LBR| Sprachunterricht in Schwerin, Begegnung in Rehna, Sprachförderung in Parchim.",0
#Lindner ist für mich einer der größten #Lügner und #Heuchler der #FDP,1
@stefanolix @LucasSchoppe1 @Die_Gruenen Aber zeit sich darin nicht die naturgemäße Dummheit der Grünen?,1
@Sakoelabo @ThomasMichael71 Eine Quote ist Diskriminierung auf Grund des Geschlechts. Nichts weiter.,1
"@freies_wort |LBR| Deutsche können ja verrecken ,aber wehe einem Asylanten wird's Geld gestrichen!",1
"Welche Frau will sich eigentlich die Blöße geben, so unattraktiv zu wirken, dass sie noch niemals sexuell belästigt wurde? |LBR| #MeToo",1
"NSU hat das Vertrauen i d Sicherheitsbehörden empfindlich gestört,jetzt soll zumindest die Justiz alles tun,um alle Hintergründe aufzuklären",0
"Weßkraut, Sellerie, Möhren, Rote Beete. |LBR| Spargel brauchte überhaupt nicht angebaut werden!",0
"Ein System der Zersetzung, ein System der Lemminge der USA,ein System von Sklaven!",1
"@waldenmonk @A_Flicklgruber 👍Gottes Strafe für die Schwulenlobby, folgt hoffentlich bald?",1
"@ZeichenTaten @mountainman1977 @ThomasMichael71 Gentechnik wird es in nicht allzu ferner Zukunft möglich machen, Fleisch ohne große ökologische Folgen zu produzieren. Und China wird da bestimmt Vorreiter sein.",0
@cducsubt &amp; @spdbt müssen Farbe bekennen: #Linke &amp; #Grüne bringen gemeinsamen Antrag zur Abstimmung ein:Abzug der #Bundeswehr aus #Incirlik!,0
@weidenkatzl |LBR| Nazi . Na und? Kann man stolz drauf sein auf unsrer Eltern und Großeltern. Alles fürs eigene Volk hieß es damals noch!.Sozial,1
Ehrenamtliche Helfer am #LaGeSo haben über den Tod eines 24 Jahre alten geflüchteten Syrers berichtet,0
"@zeitonline Kann bleiben wo sie ist, dumme Nuss🖕",1
@VassiliGolod @gabonn Das behauptet ja auch niemand.,0
"@NiemaMovassat Lieber höre ich mir die sogenannten Braunen an, als das scheinheilige Gefasel der Dreckslinken Faschistenschweine",1
"@oadiakosmos @3rd_stone_f_sun @Schnubb36 @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Doch, wenn da mal nachvollziehbare Fakten/Argumente kommen, die nicht irgendwie zurechtgemogelt sind mit irgendwelchen Interpretationen oder Hinzufügungen postuliert werden. Wie alt warst du als du zum ersten mal mit dem Glauben konfrontiert wurdest?",0
"@HelenaSerbent @zeitonline Wenn Du aber Schminke und High Heels trägst, dann setzt Du sexuelle Signale. Dessen solltest Du Dir bewusst sein.",1
@ScottiRacer @StapelChipsYT @Sternenrot Aber bitte jetzt nicht auch noch ne Opfernummer von männlicher Seite.,1
"@schieritz darum zitiere ich Sie ja mit Ihrer ganzen Fragwürdigkeit - das ist Demagogie, kein Journalismus",0
auch heute wieder nur drittklassige #Laiendarsteller in einem extrem beschissenen #Tatort #ARD,1
@TrustNo1_1973 @Titania0001 @SteinbachErika @brutus_verus Ein Kreuz? Oh Gott oh Gott,0
"@Tevsa Sei mal ehrlich, wie sollen man Frauen noch ernst nehmen?",1
"Mit der sanften Rüge für den #Glyphosat-Entscheider Schmidt hat #Merkel die #SPD erneut vorgeführt. Wer demokratische Regeln bricht, kommt mit einer Ermahnung davon, so ihre Botschaft. Es grenzt geradezu an Todessehnsucht, wenn die SPD jetzt erneut eine Große Koalition anstrebt.",0
"@berlinerzeitung unkommentiert vorsetzen. Wo doch sonst soviel Wert auf Gleichberechtigung, Frauenrechte und Erklärbär-TV gelegt wird.",0
"@c_lindner , was ist denn da los, nur noch 8,9 % , es geht abwärts und das ist auch gut so! Die @fdp hat nichts mehr in deutschen Bundestag zu suchen!",0
ich will die #Mauer zurück und dann die schmarotzenden #Ossis und die #Flüchtlinge rausschmeissen,1
"@schlabonski @AlternativeNds Nur mag ich dieses Gerede nicht, wo ein Linkgrüner-Journalistenblock seine Prognose mit Wunschdenken verwechselt.",1
"@moselexpi Es kann aber Hetze sein. Sie verkennen in Ihren Ausführungen, dass der Gesetzgeber Eltern grundsätzlich vernünftige Kindeswohlentscheidungen und somit auch eine rechtswirksame Einwilligung bei der Beschneidung männlicher Kinder zutraut. Aus Gründen der Sozialadäquanz richtig.",0
"LSVD bei @kirchentag_de: heute, 15.00Uhr im Kosmos ""Ver-Queeres Willkommen. LSBTTIQ* im Kontext von Flucht""",0
"USA als Terrorstaat ausweisen,Sanktionen ansetzen,alle freien Völker zusammenschließen!",0
"@HalloMolli @Claire_Farr0n @ARDKontraste Wer spricht von einer Kollektivschuld? Aber dass Hitler durch Mehrheitsvotum an die Macht kam, lässt sich so wenig leugnen wie die Tatsache, dass Angriffe auf Juden und antisemitische Maßnahmen der Nazis in Deutschland auf keine relevante Gegenwehr stießen.",0
Bin heute durch Frankfurt gefahren. Das Grauen pur.,0
"@MiataMuc @stefanolix @LucasSchoppe1 Muss eine kuwaitische Airline, wenn sie in Deutschland startet oder landet, die deutschen Arbeitsschutzgesetze für ihre Angestellten beachten?",0
@Tom174_ @ThiloAdamitz Quatsch. Ich bin auch glatt.,0
"@Namiimon @CayVL @mountainman1977 @zeitonline Wenn Du mir zustimmst, dass beides kein Geschlecht ist, was sind denn dann die anderen Geschlechter?",0
Abknallen ist ja billiger als Tierheime finanzieren. Nur Geld zählt im Kapitalismus. Das Humane bleibt überall voll auf der Strecke.,0
es ist mir scheißegal wenn sich die #Türken untereinander den Schädel einschlagen damit habe ich kein Problem @aktuelleStunde #ZDF,1
"@AynRandism @AliCologne @AkifPirincci Ex-Muslime *haben* vor allem einige besondere Probleme, um die wir uns kümmern wollen. Diese Minderheit in der Minderheit wird von Politik und Gesellschaft bisher kaum beachtet. Aber #Fluechtlinge aus muslimischen Ländern sind nicht zwangsläufig Muslime.",0
@AfDSchmidt Ich vermisse Wahlkampf in Mannheim. So wird das nix. Ihr müsst viel mehr in die Öffentlichkeit,0
Dank der Gender Studies bekommen unqualifizierte Frauen eine berufliche Perspektive auf Kosten der Steuerzahler. |LBR| #4genderstudies,1
"#AfD ist, wenn eine Frau als Vorsitzende ins Rennen geschickt wird, um einen Mann zu verhindern, damit ein anderer Mann mit einem Mann zusammen die Doppelspitze bilden kann. #AfDBPT",0
"Rechtspopulistische Idee der Reconquista stellt sich gegen Liberalisierung, Offenheit, Toleranz, will zurück zum vor1968 #vt2017 #btw2017",0
"@MDR_SAN Da sollten auch Asylanten eingesetzt werden, die für nichts abkassieren und sich den Tag über langweilen.",1
@AfD @GuidoReil Herzlichen Glückwunsch Herr Reil.👍👏 |LBR| Vel Erfolg wünscht der AfD-Freundeskreis Bochum✌,0
@MarcusPretzell @FraukePetry Du bist einfach nur noch lächerlich @MarcusPretzell . #Bundestag,1
"@MaritaFickel @worrius @SteinbachErika @AfD @Alice_Weidel @JTrittin @LeniBreymaier @janfleischhauer Die Anzahl der dreckigen Bastarde in diese Politverblödungsshows wäre bei 100%, wenn nicht hin und wieder jemand von der AFD dazu käme.",1
"@MiataMuc @mountainman1977 Aber nicht von denselben, die jetzt seine Kindheit vorschieben.",0
"@rspctfl @Innenwelttramp @nadine_wickert @bruck_68 @ergroovt @ThomasMichael71 @houelle_beck @ksemann2 @DrKassandraPari Zeig erst mal dass Heilige Buch der Atheisten, das uns irgendwas vorschreibt.",0
"Liebe Freunde,wo bleiben die sofortigen Verteilaktionen,Infostände etc.Gebt mir Material,lasst uns loslegen.Wir entscheiden f.d. Zukunft!",0
@Tevsa Flüchtlinge machen die Sache allerdings nicht besser. Sie verschärfen sie und schaffen zusätzlich weitere Probleme.,0
wir brauchen das scheiß #Europa nicht ich bin #Deutscher und kein Europäer #btw2017,1
"So, noch mal für alle: |LBR| Dinosaurier sind nicht ausgestorben. Vögel sind Dinosaurier.",0
"@fractality @sci_fanboi Ja. Männersteuer, oder so. Kommt noch. Die Umverteilung hin zu Frauen ist ja bereits jetzt massiv.",1
"@rspctfl @Innenwelttramp @ergroovt @ThomasMichael71 @houelle_beck @ksemann2 @DrKassandraPari Schlimm genug. Religiöses Recht raus aus Deutschland! Wer Scharia will, soll nach Saudi-Arabien auswandern.",1
@GegutGeschlecht Wir haben aber nicht die Arschkarte 😁😁😁 gezogen.,0
"@JaSiebert Bin auch aus Dortmund, vielleicht sollten Sie mal an ihre Wähler denken!",0
@Sakoelabo @ThomasMichael71 Na ja. Hochschlafen können wir Männer uns zumindest nicht.,1
"@ZeichenTaten @mountainman1977 @ThomasMichael71 Und nein, es ist keine Frage der Verteilung. Es ist eine Frage von Produktivität, von Angebot und Nachfrage.",0
"Die BVG bekommt es mal wieder nicht hin, zum heutigen Fahrplanwechsel die Netzpläne in ihrer App zu aktualisieren. |LBR| @BVG_Kampagne",0
"Absurdistan: #Bundesregierung drückt sich weiter um Reisewarnung in #Türkei, während Diktator #Erdogan Reisewarnung für Deutschland ausgibt.",0
"@xXxOPEXOBxXx @HelgeThiessen @ericcartmensmum @MiataMuc Ick kann einen radikalen Einfluss von MGTOW auf unsere Gesellschaft nicht feststellen. |LBR| Uns ich halte eine negative Attitüde gegenüber Frauen, bis zu einem gewissen Grad, für gerechtfertigt, gerade in unserem feministischen Zeitalter.",0
@Tjark_Limmer Ab heute stehtfest! Österreich ist das bessere Deutschland! #nrw17 #annewill #LTWNDS17 #fpoe #oevp #hartaberfair,0
@NetReaper Oder Pass wegwerfen und Asylantrag stellen.,1
"Trumps Entscheidung, #Jerusalem als Hauptstadt anzuerkennen, ist das Letzte, was Pulverfass #Nahost braucht. Notwendig ist neuer Anlauf zu gerechter Friedensregelung für Palästinenser und Israelis, nicht hochgefährliche Eskalation.",0
@Westminster1000 Laßt doch endlich mal den Schuldkult beenden. Zeit ist !😠,1
"@neythomas Hinzu kommt, dass sowieso alle gegen rechts sind.",0
"Zeigen wir diesen Sklaven,wo sie stehen! Unter unseren Füßen!",0
@zefilipe22 Es wird Zeit dass das Linksgrüne Meinungskartell bei ard/zdf zerlegt wird!,1
"Die Pläne der Flüchtlingspolitik was die @spdde dort ausgehandelt hat, finde ich „unmenschlich“ die Obergrenze mit 220.000 im Jahr auch unmenschlich. |LBR| @CSU setzt mit der SPD die Obergrenze durch! Herzlichen Glückwunsch",0
@MiataMuc @hilbig_hilbig Streng genommen war das kein NudePic,0
"EKD-RV: ""Wir dürfen uns auf die Generation 2017 freuen und wollen die erfolgreichen Jugendprojekte dauerhaft in #Wittenberg verankern.""",0
Statt leerer Worte muss #Bundesregierung handeln &amp; EU-Beitrittsgespräche mit #Türkei stoppen! 630. Mio EU-Gelder für #Erdogan einfrieren!,0
"@xXxOPEXOBxXx @DishonoredSushi Wichtig ist nur, dass Du die Weltherrschaft hast. So als Jude ☺",0
@_denk_mal_ |LBR| Man kann nur noch kotzen.,1
@KonseqLiberal @FrankyB122 So alt biste ja nun auch nicht.,0
"Ein schmieriger Sozi,ein Faschist der extremen Linken,ein Antideutsches Subjekt!",1
"@rspctfl @Innenwelttramp @ergroovt @ThomasMichael71 @houelle_beck @ksemann2 @DrKassandraPari Blablabla. Du verehrst einen pädophilen Kriegstreiber, der angewiesen hat, die ganze Welt zum Islam zu bekehren. Auch mittels Gewalt.",1
@mountainman1977 Aber dem @MiataMuc gefällt das. Typisch. |LBR| Nur um mich zu ärgern...,0
",,Bohemien grove'' auf you tube !!!! sogar Helmut schmidt schreibt davon in seiner Biografie!!!",0
@faz_donalphonso Bitte den zweiten Namen klein schreiben ☺,0
@Gesinnungslaerm #Absurdistan news : ⤵ ⤵ |LBR| .das Auto hatte sich geweigert ein Softwareupdate für seine manipulierte Dieselsoftware durchführen zu lassen!😉,0
@DFakeNews @Josie4you Der Eismann fuhr gerade vorbei,0
"Und immer daran denken: Wer grün wählt, wählt Islam.",1
"#CDU/CSU: Gut und gerne leben in Deutschland mit Niedriglöhnen, Armutsrenten und Aufrüstung. Zynischer gehts nicht. #Wahlprogramm",0
"@Milatrud11 @BuzzFeedGermany Im Buzzfeed-Artikel steht doch auch, dass ca. 85 Polizisten verletzt wurden. Die anderen Links in Ihrem Tweet sind alle nicht von diesem Jahr.",0
wer hat das schäbige bankensystem erfunden? die alle Leute ausnehmen ??? ....,0
#Fakt: 1 von 200 Kindern wacht jeden Morgen als #Flüchtling auf.,0
@ShySmurf Und Trinkspender für Weiße sind halt nur für Weiße da...,0
@mhoepflinger Natürlich - die OSTKÜSTENHURE droht.,1
"@d__iliev @MiRo_SPD Ich scheisse auf die abgefuckte SPD. SCHMAROTZER, PÄDOPHILE UND DENUNZIANTEN !!!",1
"@weidenkatzl Genau Volksfeinde sind die Komministen,Zecken,Antifa.",1
die #SPD soll ruhig in die große Koalition gehen so können wir sicher sein dass sie sich dadurch selbst demontiert und verschwindet,0
NrW Minister Jäger! : Die Grosse Pfeife spricht 😂😂😂😂😂,1
@KerstinGriese @PastorSandy @bedfordstrohm @knuuut Wären wir auch supergern mit dabei. Aber für diesen Tag ist schon anderes geplant .... #relaunch @ekd,0
"@DonBarbone @MettManfred ""Ausländer raus"" ist eine reine Meinungsäußerung.",1
"@n59_puppche du hast mich falsch verstanden , wir sind die kleinen deppen und müssen für die Elite arbeiten (Milliardäre )",0
#RTL zeigt euch heute ein wenig #Formel 1 zwischen der Werbung hahaha ein Hoch auf ORF,0
der strunzdumme #Verstappen und sollte lieber Seifenkisten mit Wohnwagen fahren mehr kann er ohnehin nicht #F1sky,1
Diskussion &amp; Kritik: @martinoetting s Text über das bedingungslose #Grundeinkommen #BGE #Kapitalismus #Neoliberalismus #Sozialstaat,0
@ThomasMichael71 @JoeHellBack @alexa_jung60 @Tschonka @Gwen_Ny_ @dasstimmvieh @Mohrenpost Ich schon. Ich teile mit ihnen die Ablehnung der derzeitigen Flüchtlingspolitik und des Islam.,1
@Sven__Klapproth @UncelSA_m @cleoSLS Da kennt wohl jemand Artikel 16A nicht,0
"@GreenClaudia von deinen Islamisten , |LBR| Dschiadisten Freunden ,Und jagt dich olle ... Nackert über die Wies'n",1
@Querkop: @WHetzler @DeisterEdith Was für ein dummer Tweet! |LBR| Von diesen Typen kritisiert werden ist eine Ehre! |LBR| Die Rotfaschisten zittern!,1
ich glaube #ClaudiaRoth kann einfach nur peinlich. #Bundestag #Bundestagsvizepraesident,1
"@NB_pik Lange Rede, kurzer Sinn!💡 |LBR| Auf den Punkt gebracht: Quatschkopp⁉",1
"Wenn @APosener so gegen die AfD ist, warum schickt er dann nicht seine Frau los, um denen ganz ruhig zu erklären, dass es so nicht geht? |LBR| #TwitternWiePosener",0
"In dir muss brennen, was du in anderen entzünden willst. |LBR| Nach Augustinus",0
@WHetzler @rostein45 @ramsesleben @BWSpricht Was geschieht eigentlich heute mit Hochverräter?,0
"@miss_tinotschka Ja, das stimmt: Sonntag nach Erscheinung des Herrn. und wenn der 6. Januar selbst auf einen Sonntag fällt, ist es der 13. Januar. Danke für den Hinweis! /fxn",0
@JF_Hoffgaard @freies_wort |LBR| Da ermittelt kein Staatsanwalt. Im Gegenteil.,0
@AuswaertigesAmt @sigmargabriel Zur Zukunftsfähigkeit von Deutschland gehört auch die Reform des Auswärtigen Amtes.,0
@Jost2018 @Westminster1000 Zum kotzen.Alles Duckmäuser und Volksverräter!,1
@MiataMuc Musst ihn halt besser erziehen.,0
"@DeusNeptune @FreavonWegen Och, so hässlich finde ich den nicht ☺",0
@christian_neef Und fallen sie nicht auf begnadeten Polemiker @berndulrich rein. Sein Text in der Zeit letzte Woche ist Bewerbung als Sprecher der Grünen.,0
"@republikaner Aber richtig und Abschiebungen aller verdächtiger Asylanten, samt Asylschmarotzer.",1
"@boundborg @Claudia_Mertes Ich hab kein Problem. Außer dass Du den Begriff ""Gutmensch"" falsch verwendest.",0
@stefanolix @LucasSchoppe1 @Die_Gruenen Die wollen von nix ablenken. Die sind naturgemäß so dumm.,1
.@LudkeThomas ist das Ihre Rechtfertigung für erstochene Touristinnen? Ekelhaft.,0
